Dim_cm2,Date,Style_encoded,Artist_encoded,Medium_encoded,Cluster
760.59,1916,1,2168,441,2
1115.4,1966,4,2857,763,2
5749.77,1977,4,2539,468,2
698.45,1882,3,1115,688,1
21356.88,1960,4,34,3748,1
5756.18,1977,4,2539,468,2
4293.12,1961,4,3330,2251,2
1126.84,1933,8,2685,1926,2
2768.16,1936,8,2870,688,2
3419.64,1906,1,2603,2251,2
1822.22,1926,8,482,5151,0
1063.05,1901,3,125,2217,1
1279.2,1973,4,2853,1097,2
3022.6,1941,2,2627,1880,2
3167.1,1946,2,3467,3682,2
628.3,1915,1,2512,5213,0
325.44,1934,8,2168,3748,0
2396.85,1967,4,310,2358,1
628.3,1915,1,2512,5202,0
3915.24,1942,2,2278,737,2
620.34,1978,4,1884,1926,2
1301.03,1928,8,3435,2251,2
3103.92,1922,8,2642,5266,0
21309.67,1961,4,19,3577,1
2978.91,1954,2,2864,5132,0
2845.26,1953,2,1688,2313,1
701.8,1921,8,1245,5213,0
615.68,1978,4,1884,3678,0
2179.32,1914,1,884,2149,1
20758.5,1956,2,1130,2375,1
1475.8,1935,8,2168,468,2
765.18,1909,1,1308,3748,0
4381.5,1972,4,2499,2387,2
2572.24,1928,8,1907,3748,0
6115.44,1977,4,1548,2273,1
21258.25,1976,4,32,2173,1
3767.2,1920,8,1715,5091,0
314.0,1913,1,1308,2247,1
1795.0,1918,1,1670,754,1
1526.04,1934,8,2642,5213,0
2186.55,1925,8,3546,2188,2
1023.62,1944,2,2347,2251,2
553.28,1932,8,2672,2251,2
356.16,1970,4,2804,771,2
2331.03,1973,4,2271,4864,0
1752.96,1912,1,874,2057,1
805.71,1916,1,3386,5230,0
2621.19,1976,4,2271,3594,0
189.0,1914,1,285,3748,1
4293.9,1961,4,2319,2251,2
3266.52,1947,2,1009,3748,0
1625.0,1923,8,2672,1926,2
1294.72,1938,8,1132,3748,0
4440.66,1957,2,259,961,1
595.55,1953,2,3122,730,2
1155.52,1926,8,125,5109,0
807.72,1966,4,648,3748,0
773.61,1910,1,2642,2259,2
3743.4,1978,4,2807,1861,2
602.64,1967,4,310,2186,1
2300.4,1917,1,1554,2188,1
1008.32,1939,8,898,1926,1
3025.74,1957,2,2813,3748,0
3047.22,1961,4,1426,468,1
222.18,1921,8,2987,3748,2
2717.52,1964,4,101,4866,0
393.38,1923,8,2672,468,2
917.4,1966,4,648,3652,1
1626.48,1923,8,2642,5219,0
2279.1,1983,5,2939,351,2
1837.68,1919,1,1308,2251,1
768.0,1937,8,898,2411,1
3146.28,1936,8,1907,448,2
4903.92,1961,4,1145,2217,1
6844.32,1960,4,109,468,1
2770.56,1921,8,2672,955,2
1635.6,1973,4,2316,4657,0
1615.87,1933,8,2642,4050,0
1164.77,1916,1,158,3748,1
1555.02,1908,1,2603,3748,0
6767.1,1910,1,2564,3598,0
3512.88,1956,2,1799,2251,1
976.25,1946,2,3270,2251,2
336.0,1923,8,2672,3665,2
654.94,1973,4,827,2251,1
796.5,1942,2,1324,5275,0
2623.0,1984,5,2455,468,2
2152.04,1973,4,793,2081,1
888.04,1932,8,1472,3048,1
709.08,1946,2,594,2231,1
1217.3,1924,8,2436,5151,0
1988.0,1962,4,2409,589,2
573.5,1927,8,1438,3748,0
7000.0,1976,4,2180,634,2
716.8,1917,1,1164,3748,0
4304.08,1968,4,793,3594,1
2948.4,1911,1,2564,3129,2
871.22,1932,8,1472,1926,1
514.84,1925,8,2436,5223,0
1414.32,1962,4,2409,589,2
681.75,1916,1,1116,5132,0
4275.12,1985,5,1558,4854,0
2174.15,1971,4,793,2082,1
916.11,1932,8,1472,1926,1
2303.5,1902,3,2629,5132,0
2815.96,1962,4,2409,460,2
1988.5,1933,8,2603,243,2
2111.2,1928,8,3435,2251,2
1508.1,1993,5,793,4784,0
1648.92,1944,2,1957,2251,2
1252.81,1972,4,3444,3640,2
3036.0,1901,3,990,1902,1
1098.54,1936,8,1423,1996,1
4304.08,1983,5,793,1196,1
1491.45,1920,8,158,3748,1
377.01,1918,1,2365,1862,2
1062.99,1912,1,3206,5213,0
6959.06,1964,4,2128,2251,2
379.48,1923,8,2672,3665,2
1252.81,1972,4,3444,3748,2
913.5,1912,1,990,3589,1
551.58,1942,2,349,3748,1
1157.13,1984,5,409,3264,1
4074.9,1975,4,793,3594,1
1688.05,1961,4,1561,1926,1
1369.04,1918,1,2672,468,2
551.67,1973,4,1367,2279,1
1118.74,1921,8,2987,3682,2
626.67,1964,4,3149,289,2
9307.5,1984,5,224,4806,0
384.72,1960,4,2505,2263,2
744.2,1918,1,1374,3748,0
344.4,1919,1,2672,1882,2
990.0,1973,4,767,3594,1
2263.2,1939,8,2642,4051,0
795.66,1964,4,793,4277,0
4962.3,1960,4,3387,2978,2
4022.25,1962,4,2486,3217,2
51.87,1928,8,1642,3741,0
996.6,1973,4,767,3594,1
310.8,1968,4,3149,2246,2
2929.37,1912,1,941,468,1
4747.0,1989,5,793,133,1
2838.0,1920,8,1088,5132,0
3062.5,1960,4,804,116,1
5005.26,1960,4,3387,2978,2
1298.7,1963,4,3428,722,2
291.27,1901,3,2168,3538,0
338.64,1919,1,2672,1882,2
857.6,1921,8,2440,2251,2
543.4,1967,4,2816,3652,0
24811.74,1984,5,405,4853,0
1600.0,1976,4,1520,1681,1
740.18,1886,3,1115,682,1
470.92,1914,1,1843,5227,0
730.8,1920,8,2642,3169,2
604.91,1937,8,2689,3115,2
2683.88,1918,1,1784,3594,0
756.74,1906,1,2168,2395,2
482.79,1921,8,2672,3748,2
482.79,1921,8,2672,3748,2
482.79,1921,8,2672,3748,2
620.73,1968,4,2816,2149,2
11562.0,1985,5,1723,3606,0
603.95,1921,8,1843,5166,0
490.59,1916,1,2642,5116,0
2340.48,1960,4,1618,311,1
159.12,1906,1,2168,3748,0
159.12,1906,1,2168,5412,0
159.12,1906,1,2168,3748,0
949.62,1919,1,2672,3748,0
31216.64,1973,4,2876,3548,2
1552.16,1974,4,942,3748,0
566.39,1924,8,941,1968,1
623.7,1969,4,2816,3748,0
518.0,1910,1,1843,5109,0
795.02,1960,4,1618,963,1
656.56,1907,1,2168,2335,2
1929.87,1918,1,2672,468,2
2748.0,1971,4,3489,4721,0
1913.82,1965,4,584,3748,1
242.5,1914,1,1843,5132,0
2082.8,1921,8,2591,5132,0
1479.76,1960,4,1618,3694,0
750.46,1910,1,2168,2124,2
698.9,1921,8,2672,1861,2
1324.55,1967,4,2880,5132,0
2704.08,1972,4,3489,468,2
146.72,1914,1,1843,3748,0
263.9,1914,1,1843,688,1
3280.2,1942,2,2791,2251,2
557.51,1925,8,55,2392,1
766.38,1912,1,2168,2124,2
544.68,1928,8,1642,3748,0
6667.9,1973,4,3489,468,2
20971.4,1974,4,2970,3778,0
1616.5,1955,2,1474,4944,0
579.36,1920,8,1843,5151,0
2787.7,1944,2,192,3579,1
405.27,1921,8,2987,2251,2
1574.31,1960,4,507,991,1
5193.7,1962,4,240,2251,1
438.24,1922,8,2672,14,2
2960.98,1928,8,1642,448,2
2786.56,1972,4,3555,5251,0
2936.2,1945,2,1191,1948,1
83270.6,1984,5,28,468,3
12954.0,1965,4,124,1980,1
537.95,1921,8,2987,5413,0
1513.3,1940,2,1649,3048,1
3554.16,1962,4,920,2133,1
566.48,1918,1,2168,5109,0
144.72,1929,8,1642,2063,2
2786.56,1973,4,3555,3619,2
590.78,1971,4,646,2402,1
1865.57,1956,2,827,3748,0
1155.0,1879,6,1115,683,1
894.08,1925,8,2603,2251,2
1262.8,1932,8,332,4888,0
886.9,1906,1,2751,468,2
740.18,1918,1,2168,5109,0
1871.1,1967,4,241,3715,1
994.0,1941,2,2672,2251,2
1192.9,1982,5,2400,616,2
2932.16,1930,8,645,5151,0
4218.0,1958,2,3183,1926,2
2553.39,1959,2,3033,2057,2
1168.0,1918,1,2168,5246,0
3062.5,1922,8,2791,5132,0
3256.92,1965,4,2131,1873,2
897.12,1936,8,2672,5226,0
1439.93,1913,1,1824,2372,1
1422.4,1957,2,902,2139,1
3006.25,1929,8,1642,448,2
1336.32,1919,1,2110,1968,2
4324.24,1978,4,1407,809,1
3204.24,1958,2,2721,2251,2
491.28,1995,5,2290,674,2
2997.06,1940,2,192,2251,1
3340.0,1963,4,2611,745,2
1078.23,1930,8,2168,2251,2
465.0,1921,8,2672,4887,0
2948.4,1933,8,1642,977,2
2148.96,1950,2,1308,2251,1
547.41,1971,4,2716,4717,0
491.28,1995,5,2290,610,2
1932.0,1940,2,192,2251,1
2961.12,1908,1,884,468,1
1141.56,1933,8,2168,2217,2
578.35,1921,8,2672,1926,2
2755.71,1972,4,250,453,1
2548.15,1912,1,2145,2314,2
3268.02,1975,4,974,3594,0
491.28,1995,5,2290,1722,2
1696.24,1898,3,2340,5151,0
3028.8,1957,2,1202,3620,0
5676.4,1964,4,887,3682,0
739.2,1933,8,2168,2217,2
2755.71,1972,4,250,2251,1
2535.72,1914,1,1568,468,1
2999.43,1962,4,3571,499,2
1472.0,1960,4,995,2259,1
2173.96,1945,2,3537,324,2
3145.34,1959,2,1675,3678,0
3350.7,1962,4,471,4874,0
668.68,1936,8,2168,2406,2
808.92,1921,8,2672,5230,0
1145.43,1910,1,158,446,1
33277.5,1959,2,1541,4865,0
3252.96,1962,4,3548,3560,2
602.64,1927,8,3454,2251,2
7028.0,1955,2,957,2251,1
236.3,1946,2,332,5403,0
1390.4,1962,4,844,2251,1
566.37,1938,8,2168,3620,0
389.15,1922,8,1184,1908,1
524.97,1919,1,1305,2376,1
1112.8,1916,1,158,3748,1
1930.24,1911,1,3468,334,2
765.6,1989,5,1805,5109,0
993.24,1943,2,2672,2251,2
3236.8,1917,1,1088,3048,1
7490.0,1957,2,957,2251,1
583.11,1942,2,3321,2251,2
1537.59,1940,2,2168,5125,0
389.82,1922,8,1184,1908,1
2638.35,1983,5,826,1926,1
768.0,1989,5,1805,5109,0
475.3,1914,1,2231,3610,0
1187.55,1934,8,2689,3748,2
891.33,1941,2,2672,1926,2
4520.97,1950,2,3502,387,2
571.32,1942,2,3321,2251,2
1079.73,1940,2,2168,3620,0
461.89,1921,8,2672,1884,2
6276.6,1915,1,2751,468,2
2119.68,1983,5,826,1926,1
762.41,1989,5,1805,5109,0
14228.96,1932,8,703,3748,1
4153.18,1913,1,3497,493,2
9343.32,1944,2,2478,5104,0
521.7,1930,8,911,634,1
772.16,1958,2,3145,146,2
1100.4,1940,2,2168,3620,0
1265.76,1921,8,2672,1926,2
8326.46,1972,4,529,2149,1
703.72,1947,2,1324,5232,0
1569.12,1983,5,826,1926,1
690.08,1990,5,1805,2171,2
1485.84,1917,1,158,3748,1
1001.61,1922,8,2642,3176,2
806.4,1956,2,2491,5253,0
1054.68,1941,2,2168,3620,0
1625.32,1913,1,810,2251,1
1598.0,1983,5,826,1926,1
1480.36,1959,2,72,3748,1
695.4,1992,5,1805,5109,0
3187.7,1923,8,2791,5101,0
491.7,1917,1,1112,5095,0
55038.06,1942,2,3467,3118,3
736.96,1956,2,2491,773,2
1062.99,1942,2,2168,3620,0
767.52,1921,8,2672,1926,2
3052.56,1937,8,1088,5246,0
1710.0,1914,1,1721,780,1
48330.68,1979,4,3511,468,2
1485.06,1983,5,826,1926,1
4104.0,1972,4,1183,760,1
4949.1,1882,3,1345,3597,1
2505.36,1942,2,2168,5125,0
1078.23,1921,8,2672,4867,0
4362.24,1969,4,486,4756,0
4906.98,1923,8,228,3016,1
2981.25,1947,2,1798,468,1
1285.2,1983,5,826,1926,1
947.76,1916,1,941,5151,0
153.9,1913,1,285,550,1
1933.56,1922,8,2591,5132,0
755.2,1945,2,2168,5168,0
2967.77,1948,2,1798,713,1
1747.3,1983,5,826,1926,1
147.0,1988,5,2290,3748,0
3678.75,1922,8,1715,1846,2
1052.48,1921,8,2846,2251,2
2161.86,1922,8,1088,5235,0
3170.37,1961,4,3143,468,2
1159.24,1945,2,2168,5252,0
1265.0,1964,4,388,3130,1
2572.38,1961,4,2939,2231,2
759.92,1961,4,779,1029,1
870.25,1983,5,826,1926,1
1059.89,1942,2,1308,468,1
3185.0,1944,2,306,3040,1
1023.96,1931,8,332,1930,1
2173.96,1941,2,1214,2251,1
12195.04,1956,2,1501,432,1
2533.5,1957,2,2865,2188,2
756.74,1949,2,2168,5209,0
25407.72,1969,4,3038,3748,2
636.87,1961,4,779,1029,1
640.32,1983,5,826,1926,1
35128.72,1989,5,405,1099,1
1089.0,1990,5,1625,3725,0
1457.02,1940,2,2478,1899,2
524.16,1983,5,826,1926,1
493.83,1984,5,1777,2057,2
604.8,1996,5,1038,4323,0
1425.52,1927,8,2678,4954,0
1529.44,1950,2,2168,5086,0
553.22,1983,5,826,1926,1
542.05,1986,5,2875,289,2
542.05,1986,5,2875,1708,2
542.05,1987,5,2875,1708,2
688.38,1991,5,2875,2251,2
539.12,1986,5,2875,1708,2
678.5,1990,5,2875,2188,2
685.4,1990,5,2875,2188,2
687.7,1967,4,2875,2188,2
604.8,1997,5,1038,2140,1
904.24,1933,8,489,745,1
3124.2,1933,8,501,688,1
515.62,1918,1,482,5132,0
556.47,1946,2,990,1968,1
3449.02,1941,2,192,2251,1
1990.66,1980,5,826,1926,1
669.9,1917,1,482,5132,0
1520.79,1919,1,2603,2018,2
282.48,1946,2,990,5213,0
1077.24,1960,4,2411,3748,0
921.92,1998,5,793,3667,0
2187.0,1922,8,501,3748,1
2119.32,1930,8,898,2251,1
595.68,1918,1,482,5132,0
478.8,1946,2,990,5213,0
2995.96,1930,8,1308,468,1
572.3,1952,2,2168,5415,0
947.36,1909,1,2603,5151,0
955.8,1921,8,2088,5132,0
616.0,1948,2,197,3748,1
2950.2,1945,2,2603,722,2
1500.25,1957,2,197,289,1
597.7,1930,8,837,2251,1
2556.45,1953,2,75,2251,1
315.0,1918,1,2246,2242,2
1032.2,1952,2,2168,5167,0
1032.2,1952,2,2168,468,2
7741.92,1962,4,197,3828,1
18605.0,1990,5,3107,3575,2
1947.66,1958,2,197,289,1
280.16,1920,8,837,2251,1
116.96,1918,1,2199,3740,0
3629.6,1956,2,75,2251,1
497.65,1914,1,2246,745,2
375.96,1954,2,2168,5250,0
2740.56,1970,4,2243,4835,0
4527.96,1968,4,2603,3748,0
357.2,1982,5,2958,3665,2
1392.32,1970,4,2951,3748,0
1494.2,1927,8,22,2251,1
574.49,1954,2,2168,5125,0
1125.54,1929,8,2642,3089,2
2640.6,1912,1,13,5151,0
4263.2,1910,1,1308,468,1
664.1,1967,4,2621,5151,0
1801.36,1968,4,2621,5132,0
861.63,1902,3,940,3682,1
458.15,1915,1,2185,1946,2
1568.84,1914,1,3594,1159,2
1043.28,1913,1,3386,5246,0
206.64,1952,2,218,825,1
7734.3,1946,2,332,4879,0
4124.5,1931,8,262,3748,1
3096.03,1970,4,2844,468,2
2740.8,1890,3,1108,468,1
2201.29,1932,8,833,472,1
2664.12,1941,2,192,890,1
3247.2,1945,2,2998,5109,0
1303.26,1913,1,3386,5223,0
7214.4,1946,2,332,4274,0
6997.2,1959,2,1466,5230,0
7788.24,1975,4,2725,5151,0
891.8,1905,1,1112,3605,1
3012.91,1939,8,192,2251,1
780.61,1945,2,594,4954,0
747.32,1913,1,3386,5109,0
945.44,1964,4,33,579,1
1322.48,1923,8,2591,3748,2
108.58,1955,2,2603,3748,0
2152.8,1967,4,793,2083,1
773.08,1945,2,594,4954,0
1821.6,1927,8,3386,3048,2
4173.12,1969,4,1822,3829,0
2149.12,1967,4,793,2083,1
2787.7,1925,8,164,3748,1
813.24,1914,1,2642,2259,2
2907.53,1970,4,1696,561,1
2873.75,1975,4,3265,2821,2
1393.28,1911,1,799,5132,0
942.15,1963,4,906,1861,1
392.7,1928,8,2365,1887,2
820.77,1914,1,2642,5154,0
1389.08,1922,8,2587,5267,0
786.83,1993,5,1884,2014,2
2769.42,1970,4,1696,1670,1
2708.16,1909,1,3446,497,2
937.5,1994,5,1884,2037,2
640.5,1922,8,2642,5114,0
2907.53,1970,4,1696,561,1
1001.1,1910,1,3446,722,2
937.5,1994,5,1884,2018,2
512.2,1916,1,482,5132,0
4279.86,1968,4,2918,925,2
8477.54,1969,4,2266,3840,0
937.5,1994,5,1884,2018,2
6612.54,1945,2,2823,1908,2
1441.8,1924,8,2642,326,2
1888.53,1935,8,2643,5132,0
820.75,1947,2,1561,2225,1
1214.76,1919,1,1784,759,1
1243.2,1995,5,1884,2018,2
1426.61,1944,2,1421,3748,0
992.46,1964,4,1279,2188,1
1428.9,1982,5,2438,1707,2
1258.49,1924,8,2642,5119,0
1191.3,1945,2,1421,3748,0
2225.25,1913,1,2341,468,2
4167.24,1989,5,2644,1708,2
4167.24,1989,5,2644,1708,2
4167.24,1989,5,2644,1708,2
3636.58,1934,8,1088,5120,0
7741.92,1976,4,126,3748,1
1523.2,1963,4,1870,5215,0
1236.05,1987,5,2753,2046,2
1833.75,1931,8,1715,5151,0
2034.22,1927,8,2216,3748,0
2242.5,1922,8,3546,2251,2
419.61,1906,1,2603,441,2
1543.94,1965,4,1870,5206,0
661.56,1994,5,2117,4672,0
3506.33,1996,5,2753,1808,2
1909.76,1913,1,2341,3748,0
3169.69,1977,4,767,3593,1
4539.36,1966,4,3067,423,2
627.45,1989,5,2117,4712,0
1303.09,1996,5,2753,4863,0
3169.69,1976,4,767,3593,1
1347.0,1927,8,2672,2251,2
1555.02,1944,2,2117,2251,2
2163.84,1945,2,3097,2251,2
7355.6,1976,4,738,2453,1
3171.48,1928,8,2672,1930,2
2396.6,1956,2,1383,1923,1
1024.25,1919,1,2110,5245,0
4387.25,1977,4,3215,4829,0
1203.36,1910,1,3220,730,2
1716.0,1956,2,1383,1859,1
422.22,1909,1,2365,1926,2
3096.73,1958,2,1383,1923,1
393.75,1942,2,1324,764,1
1277.95,1920,8,1088,5238,0
2562.8,1961,4,3387,745,2
1733.04,1966,4,440,2251,1
2478.42,1928,8,2672,2251,2
785.66,1911,1,2365,2188,2
1603.8,1938,8,2962,3665,2
6224.24,1962,4,2686,5286,0
7834.45,1961,4,1298,468,1
2485.01,1916,1,2265,465,2
4259.58,1967,4,397,2341,1
467.95,1934,8,1164,3748,0
740.9,1919,1,2603,3748,0
4597.26,1973,4,1012,2251,1
4339.6,1967,4,1005,1895,1
8530.81,1966,4,838,2251,1
4437.44,1974,4,1012,2251,1
4362.24,1968,4,1005,1896,1
4339.2,1958,2,2445,5103,0
1332.85,1966,4,1377,3748,0
4335.78,1975,4,3314,99,2
3860.8,1968,4,1618,1087,1
21390.72,1979,4,1740,745,1
6328.2,1965,4,3402,4715,0
2999.3,1966,4,446,4756,0
3825.36,1967,4,1618,1840,1
470.88,1932,8,72,2251,1
3343.1,1966,4,1726,475,1
3860.8,1968,4,1618,1074,1
10612.05,1980,5,1697,3594,0
2144.52,1972,4,3451,4974,0
6499.44,1997,5,2528,468,2
3418.84,1967,4,1618,1086,1
2935.38,1979,4,648,745,1
1396.9,1992,5,2774,3042,2
1631.49,1920,8,1054,418,1
546.0,1920,8,2603,3748,2
5538.24,1922,8,2170,4879,0
4256.0,1966,4,2383,2365,2
5394.96,1967,4,1618,1841,1
4077.24,1965,4,2745,3115,2
3398.15,1961,4,332,1965,1
3848.1,1967,4,1618,1960,1
938.91,1970,4,3165,2188,2
2362.05,1948,2,1561,1930,1
1706.88,1944,2,2603,2251,2
3372.6,1961,4,332,2016,1
3838.0,1968,4,1618,1088,1
1901.04,1970,4,3165,2135,2
1706.88,1959,2,1561,4945,0
3845.6,1968,4,1618,968,1
1869.66,1969,4,3165,2188,2
1140.48,1915,1,3468,745,2
3855.72,1967,4,1618,3156,0
1557.22,1981,5,3010,5151,0
11602.5,1967,4,1618,1987,1
1468.04,1967,4,2797,1953,2
1132.8,1920,8,2002,1006,2
11235.0,1967,4,1618,3157,0
23904.0,1981,5,405,3604,1
1179.36,1923,8,1798,468,2
780.84,1920,8,2002,839,2
3484.5,1967,4,1618,956,1
7530.0,1981,5,2177,468,2
807.72,1921,8,941,5151,0
2922.64,1923,8,1798,738,2
6980.0,1952,2,3249,1874,2
788.07,1920,8,2002,1034,2
1642.11,1967,4,1618,3842,0
3619.98,1980,5,1510,145,1
1871.1,1925,8,1843,2788,2
1753.92,1950,2,2672,628,2
3088.81,1965,4,2746,4784,0
9873.5,1967,4,1618,1741,1
2771.2,1936,8,1642,716,2
3855.72,1967,4,1618,3784,0
3399.0,1981,5,3072,4784,0
1185.25,1978,4,3165,2251,2
2621.04,1927,8,1843,2788,2
714.56,1909,1,2642,2259,2
2528.0,1927,8,2642,2972,2
1446.9,1968,4,1618,1758,1
78100.68,1981,5,2958,2045,3
3299.4,1991,5,3083,4838,0
241.68,1922,8,2002,910,2
3227.04,1928,8,2642,2259,2
18174.24,1963,4,2505,2259,2
3855.72,1967,4,1618,3784,0
17641.92,1981,5,1154,2251,1
2773.0,1954,2,3474,2251,2
5240.32,1967,4,1618,5241,0
4332.0,1988,5,2051,468,2
2938.8,1926,8,703,2188,1
1187.3,1925,8,1088,2251,1
3810.0,1967,4,1618,5263,0
176.49,1984,5,3312,3614,2
1977.43,1881,3,2564,468,2
640.66,1924,8,2002,833,2
3225.99,1963,4,711,4805,0
15575.28,1965,4,2977,520,2
1613.52,1919,1,1116,468,1
142.8,1929,8,2002,851,2
7333.74,1990,5,826,1901,1
2946.3,1916,1,1116,468,1
400.5,1925,8,703,4300,0
4256.0,1991,5,1814,4737,0
1246.0,1939,8,375,5127,0
189.0,1890,3,288,2251,1
1736.6,1987,5,3310,468,2
370.88,1939,8,375,740,1
1355.38,1953,2,3548,2363,2
260.0,1900,3,1475,5151,0
22.8,1930,8,262,3748,1
825.82,1913,1,285,471,1
1176.4,1939,8,375,1875,1
2391.48,1936,8,3057,2251,2
164.16,1917,1,501,688,1
3086.37,1962,4,2925,687,2
9217.68,1991,5,3020,3783,0
454.41,1939,8,375,1875,1
1113.84,1989,5,399,2251,1
621.92,1912,1,2987,2251,2
1035.0,1984,5,719,5151,0
423.64,1974,4,261,3152,1
1270.08,1939,8,375,1875,1
3221.61,1974,4,2244,4671,0
884.0,1929,8,1731,745,2
642.62,1961,4,1325,3620,0
1087.2,1984,5,719,5151,0
622.2,1939,8,375,3637,1
35329.56,1985,5,405,1884,1
2748.5,1923,8,3515,468,2
2476.48,1916,1,2341,2149,2
501.51,1920,8,2199,2390,2
29548.8,1963,4,350,3748,1
497.67,1939,8,375,3718,1
3357.88,1961,4,558,923,1
1065.78,1935,8,435,3748,1
3304.6,1991,5,1175,3255,0
526.3,1940,2,375,1875,1
1084.02,1929,8,2672,2255,2
796.08,1900,3,288,5132,0
434.32,1983,5,1133,3748,0
439.2,1983,5,1133,3748,0
3070.86,1992,5,1175,3255,0
78543.66,1991,5,2876,3549,3
378.42,1985,5,1133,3748,0
3337.56,1991,5,1175,3255,0
712.19,1913,1,13,3866,1
2946.3,1991,5,2876,3549,2
3224.23,1939,8,2672,1884,2
6166.55,1908,1,884,3575,1
484.0,1984,5,1510,5409,0
3272.36,1992,5,1175,3255,0
4351.02,1992,5,832,1338,1
486.0,1930,8,2365,1862,2
6769.7,1967,4,558,3748,1
695.4,1984,5,1510,2251,1
517.89,1930,8,2365,1930,2
695.4,1984,5,1510,5405,0
8260.08,1981,5,2430,1280,2
459.78,1930,8,2365,1930,2
2932.6,1906,1,2603,688,2
695.4,1984,5,1510,5402,0
1262.83,1989,5,1133,3115,1
4849.42,1974,4,2661,4733,0
495.94,1930,8,2365,1970,2
7912.5,1905,1,2603,1908,2
695.4,1984,5,1510,5402,0
819.84,1989,5,2876,468,2
4849.42,1974,4,2661,4733,0
494.84,1930,8,2365,1862,2
2305.5,1914,1,534,5122,0
695.4,1984,5,1510,5402,0
3901.82,1983,5,2661,89,2
403.56,1930,8,2365,1930,2
3944.99,1962,4,2006,5109,0
1406.72,1910,1,799,5091,0
7335.3,1986,5,664,3591,1
610.28,1995,5,2127,1884,2
461.02,1930,8,2365,1930,2
204.4,1960,4,2265,1909,2
980.98,1987,5,456,930,1
610.28,1995,5,2127,5149,0
515.85,1930,8,2365,1862,2
4636.96,1940,2,332,1930,1
186.03,1917,1,3266,3748,2
56127.9,1969,4,1662,2251,3
610.28,1996,5,2127,1926,2
370.8,1930,8,2365,1930,2
294.68,1930,8,2365,1930,2
33479.76,1968,4,1474,4949,0
1690.54,1918,1,1069,2251,1
456.82,1920,8,2002,1015,2
672.33,1985,5,3262,5207,0
3603.6,1919,1,2185,144,2
665.76,1985,5,3262,3254,2
1836.45,1927,8,1069,3711,0
893.09,1944,2,1076,3748,0
6341.1,1977,4,1242,2866,1
681.09,1985,5,3262,5132,0
17704.2,1937,8,783,5144,0
3215.59,1912,1,2909,2251,2
829.6,1905,1,1316,5151,0
1854.2,1918,1,1088,2188,1
1691.74,1948,2,424,2217,1
880.64,1948,2,1561,418,1
2635.71,1911,1,2909,2188,2
3247.2,1920,8,479,5101,0
932.4,1920,8,118,3748,1
1790.7,1945,2,2906,4954,0
1468.5,1920,8,2353,1998,2
727.74,1939,8,1471,5109,0
3177.24,1947,2,190,2251,1
558.03,1947,2,1561,2251,1
3283.08,1931,8,2353,986,2
2007.01,1948,2,2132,3592,0
686.28,1961,4,3276,2251,2
746.46,1948,2,1561,2251,1
679.5,1920,8,2353,1048,2
4114.87,1953,2,1813,2251,1
2034.48,1956,2,1007,2251,1
4256.0,1971,4,1413,1674,1
6705.6,2000,0,1970,4784,4
6705.6,2000,0,1970,4784,4
6705.6,2000,0,1970,4784,4
6705.6,2000,0,1970,4784,4
1587.52,1920,8,2353,2001,2
714.0,1933,8,2689,3748,2
8949.16,1951,2,827,818,1
7078.05,1975,4,1294,4848,0
2276.64,1947,2,1479,3048,1
756.84,1909,1,2168,2124,2
3778.59,1940,2,22,5132,0
1813.62,1917,1,2585,2251,2
1405.3,1910,1,2603,468,2
647.28,1992,5,1038,3878,0
3216.94,1965,4,3125,4784,0
4212.9,1971,4,2721,3115,2
1031.68,1988,5,1133,3115,1
619.5,1990,5,1133,3748,0
7504.4,1994,5,3149,1926,2
163.02,1925,8,2002,837,2
2462.4,1962,4,2809,2365,2
3310.9,1969,4,628,3178,1
810.7,1991,5,1133,585,1
139.65,1926,8,2002,847,2
852.0,1933,8,297,2251,1
979.69,1968,4,3314,3748,2
31399.35,1991,5,2876,3552,2
1794.78,1925,8,703,3748,1
153.3,1928,8,2002,950,2
2381.4,1959,2,1327,2188,1
1969.74,1972,4,2926,2411,2
779.1,1882,3,1115,688,1
100634.8,1990,5,1971,4293,3
11661.96,1974,4,1763,417,1
1526.4,1930,8,703,3720,1
291.72,1946,2,2002,964,2
1975.32,1972,4,2926,5109,0
17830.3,1972,4,2504,966,2
14495.8,1994,5,3085,433,2
1392.0,1925,8,703,563,1
1973.27,1972,4,2926,2411,2
473.48,1912,1,2196,1905,2
199302.32,1995,5,3300,3251,3
552.3,1984,5,2802,2133,2
2702.5,1932,8,2591,4626,0
2783.13,1987,5,2802,2161,2
2765.04,1920,8,2585,745,2
14855.09,1953,2,2722,1325,2
818.91,1917,1,1305,534,1
988.4,1987,5,2802,2251,2
4829.73,1914,1,1824,1989,1
2477.05,1960,4,709,3570,1
1959.65,1927,8,1843,2213,2
4259.58,1989,5,1481,2149,1
4259.58,1989,5,1481,8,1
4203.68,1989,5,1481,2251,1
4259.58,1989,5,1481,2251,1
4259.58,1989,5,1481,2149,1
4259.58,1989,5,1481,2288,1
4259.58,1989,5,1481,2251,1
2742.0,1990,5,2802,2251,2
1676.4,1943,2,2603,3748,0
4251.96,1997,5,2802,2251,2
1365.29,1924,8,1930,3748,0
643.68,1915,1,1259,2251,1
11193.82,1960,4,1230,1926,1
4268.7,1993,5,2802,2251,2
1823.36,1917,1,1930,3750,0
13131.8,1920,8,1259,3748,0
5753.58,1955,2,56,2249,1
